Year,Month,Quarter,PoliceStation,CrimeCount
2015,10,2015 Q4,Patea,4
2015,10,2015 Q4,Picton,20
2015,10,2015 Q4,Piopio,2
2015,10,2015 Q4,Pleasant Point,2
2015,10,2015 Q4,Ponsonby,84
2015,10,2015 Q4,Porangahau,2
2015,10,2015 Q4,Porirua Central,64
2015,10,2015 Q4,Port Chalmers,6
2015,10,2015 Q4,Portobello,3
2015,10,2015 Q4,Pukekohe,87
2015,10,2015 Q4,Putaruru,18
2015,10,2015 Q4,Queenstown,36
2015,10,2015 Q4,Raetihi,5
2015,10,2015 Q4,Raglan,18
2015,10,2015 Q4,Rakaia,2
2015,10,2015 Q4,Ranfurly,3
2015,10,2015 Q4,Rangiora,42
2015,10,2015 Q4,Rawene,16
2015,10,2015 Q4,Reefton,8
2015,10,2015 Q4,Richmond,74
2015,10,2015 Q4,Riversdale,4
2015,10,2015 Q4,Riverton,11
2015,10,2015 Q4,Rolleston,21
2015,10,2015 Q4,Ross,4
2015,10,2015 Q4,Rotorua,176
2015,10,2015 Q4,Roxburgh,2
2015,10,2015 Q4,Ruakaka,18
2015,10,2015 Q4,Ruatoria,4
2015,10,2015 Q4,Ruawai,7
2015,10,2015 Q4,Russell,4
2015,10,2015 Q4,Shannon,5
2015,10,2015 Q4,St Andrews,1
2015,10,2015 Q4,Stratford,26
2015,10,2015 Q4,Taihape,9
2015,10,2015 Q4,Tairua,4
2015,10,2015 Q4,Takaka,9
2015,10,2015 Q4,Takapuna,56
2015,10,2015 Q4,Taneatua,6
2015,10,2015 Q4,Tapanui,3
2015,10,2015 Q4,Taradale,37
2015,10,2015 Q4,Taumarunui,21
2015,10,2015 Q4,Taupo,103
2015,10,2015 Q4,Tauranga,111
2015,10,2015 Q4,Tauranga South,88
2015,10,2015 Q4,Te Anau,3
2015,10,2015 Q4,Te Araroa,5
2015,10,2015 Q4,Te Aroha,25
2015,10,2015 Q4,Te Awamutu,46
2015,10,2015 Q4,Te Kaha,9
2015,10,2015 Q4,Te Karaka,6
2015,10,2015 Q4,Te Kauwhata,14
2015,10,2015 Q4,Te Kuiti,20
2015,10,2015 Q4,Te Puke,52
2015,10,2015 Q4,Temuka,10
2015,10,2015 Q4,Thames,44
2015,10,2015 Q4,Timaru,60
2015,10,2015 Q4,Tokomaru Bay,1
2015,10,2015 Q4,Tokoroa,65
2015,10,2015 Q4,Tolaga Bay,5
2015,10,2015 Q4,Tuai,1
2015,10,2015 Q4,Tuakau,70
2015,10,2015 Q4,Tuatapere,6
2015,10,2015 Q4,Turangi,39
2015,10,2015 Q4,Twizel,5
2015,10,2015 Q4,Upper Hutt,68
2015,10,2015 Q4,Waiheke Island,20
2015,10,2015 Q4,Waihi,35
2015,10,2015 Q4,Waikouaiti,15
2015,10,2015 Q4,Waimate,15
2015,10,2015 Q4,Wainuiomata,48
2015,10,2015 Q4,Waiouru,4
2015,10,2015 Q4,Waipawa,9
2015,10,2015 Q4,Waipu,9
2015,10,2015 Q4,Waipukurau,15
2015,10,2015 Q4,Wairoa,24
2015,10,2015 Q4,Waitangirua,96
2015,10,2015 Q4,Waitara,27
2015,10,2015 Q4,Wakefield,6
2015,10,2015 Q4,Wanaka,20
2015,10,2015 Q4,Warkworth,27
2015,10,2015 Q4,Waverley,6
2015,10,2015 Q4,Wellington Central,164
2015,10,2015 Q4,Wellsford,16
2015,10,2015 Q4,Westown,45
2015,10,2015 Q4,Westport,16
2015,10,2015 Q4,Whakatane,92
2015,10,2015 Q4,Whangamata,14
2015,10,2015 Q4,Whanganui,108
2015,10,2015 Q4,Whangaparaoa,20
2015,10,2015 Q4,Whangarei,135
2015,10,2015 Q4,Whitianga,15
2015,10,2015 Q4,Winton,4
2015,10,2015 Q4,Woodville,15
2015,10,2015 Q4,Wyndham,8
2015,11,2015 Q4,Akaroa,9
2015,11,2015 Q4,Alexandra,15
2015,11,2015 Q4,Amberley,12
2015,11,2015 Q4,Ashburton,51
2015,11,2015 Q4,Auckland Airport,20
2015,11,2015 Q4,Auckland Central,215
2015,11,2015 Q4,Avondale,139
2015,11,2015 Q4,Balclutha,18
2015,11,2015 Q4,Balmoral,96
2015,11,2015 Q4,Bay View,14
2015,11,2015 Q4,Beachlands CCB,7
2015,11,2015 Q4,Bell Block,13
2015,11,2015 Q4,Benneydale,3
2015,11,2015 Q4,Blenheim,63
2015,11,2015 Q4,Bluff,8
2015,11,2015 Q4,Browns Bay,47
2015,11,2015 Q4,Bulls,12
2015,11,2015 Q4,Cambridge,45
2015,11,2015 Q4,Carterton,13
2015,11,2015 Q4,Cheviot,5
2015,11,2015 Q4,Christchurch,215
2015,11,2015 Q4,Christchurch Airport,10
2015,11,2015 Q4,Christchurch South,122
2015,11,2015 Q4,Clinton,1
2015,11,2015 Q4,Coromandel,11
2015,11,2015 Q4,Cromwell,19
2015,11,2015 Q4,Culverden,5
2015,11,2015 Q4,Dannevirke,25
2015,11,2015 Q4,Darfield,15
2015,11,2015 Q4,Dargaville,30
2015,11,2015 Q4,Dunedin Central,62
2015,11,2015 Q4,Dunedin North,38
2015,11,2015 Q4,Dunedin South,72
2015,11,2015 Q4,Edgecumbe,22
2015,11,2015 Q4,Eketahuna,7
2015,11,2015 Q4,Eltham,9
2015,11,2015 Q4,Fairlie,3
2015,11,2015 Q4,Featherston,16
2015,11,2015 Q4,Feilding,50
2015,11,2015 Q4,Fitzroy CPC,35
2015,11,2015 Q4,Flaxmere,68
2015,11,2015 Q4,Foxton,20
2015,11,2015 Q4,Franz Josef,2
2015,11,2015 Q4,Geraldine,8
2015,11,2015 Q4,Gisborne,115
2015,11,2015 Q4,Glen Innes,76
2015,11,2015 Q4,Glenfield,104
2015,11,2015 Q4,Gore,16
2015,11,2015 Q4,Granity,5
2015,11,2015 Q4,Great Barrier Island,1
2015,11,2015 Q4,Green Island,16
2015,11,2015 Q4,Greymouth,42
2015,11,2015 Q4,Greytown,6
2015,11,2015 Q4,Haast,2
2015,11,2015 Q4,Half-Moon Bay,3
2015,11,2015 Q4,Hamilton Central,236
2015,11,2015 Q4,Hamilton East,114
2015,11,2015 Q4,Hampden,3
2015,11,2015 Q4,Hanmer Springs,5
2015,11,2015 Q4,Hastings,117
2015,11,2015 Q4,Havelock,8
2015,11,2015 Q4,Havelock North,37
2015,11,2015 Q4,Hawera,26
2015,11,2015 Q4,Helensville,17
2015,11,2015 Q4,Henderson,192
2015,11,2015 Q4,Highbury,56
2015,11,2015 Q4,Hikurangi,13
2015,11,2015 Q4,Hokitika,13
2015,11,2015 Q4,Hornby,134
2015,11,2015 Q4,Houhora,2
2015,11,2015 Q4,Howick,104
2015,11,2015 Q4,Hunterville,2
2015,11,2015 Q4,Huntly,41
2015,11,2015 Q4,Inglewood,11
2015,11,2015 Q4,Invercargill Central,101
2015,11,2015 Q4,Johnsonville,52
2015,11,2015 Q4,Kaeo,6
2015,11,2015 Q4,Kaiapoi,36
2015,11,2015 Q4,Kaikohe,51
2015,11,2015 Q4,Kaikorai Valley,42
2015,11,2015 Q4,Kaikoura,10
2015,11,2015 Q4,Kaitaia,55
2015,11,2015 Q4,Kamo CPC,31
2015,11,2015 Q4,Kapiti,71
2015,11,2015 Q4,Karamea,1
2015,11,2015 Q4,Katikati,22
2015,11,2015 Q4,Kawakawa,28
2015,11,2015 Q4,Kawerau,29
2015,11,2015 Q4,Kawhia,2
2015,11,2015 Q4,Kerikeri,52
2015,11,2015 Q4,Kilbirnie,46
2015,11,2015 Q4,Kimbolton,2
2015,11,2015 Q4,Kohukohu,9
2015,11,2015 Q4,Kotemaori,1
2015,11,2015 Q4,Kumeu/Huapai,29
2015,11,2015 Q4,Kurow,11
2015,11,2015 Q4,Lake Tekapo,2
2015,11,2015 Q4,Leeston,13
2015,11,2015 Q4,Levin,74
2015,11,2015 Q4,Lincoln,17
2015,11,2015 Q4,Linton,12
2015,11,2015 Q4,Lower Hutt,117
2015,11,2015 Q4,Lumsden,2
2015,11,2015 Q4,Lyttelton,21
2015,11,2015 Q4,Manaia,5
2015,11,2015 Q4,Mangakino,5
2015,11,2015 Q4,Mangawhai,11
2015,11,2015 Q4,Mangere,141
2015,11,2015 Q4,Mangonui,20
2015,11,2015 Q4,Manurewa,240
2015,11,2015 Q4,Manutuke,4
2015,11,2015 Q4,Martinborough,5
2015,11,2015 Q4,Marton,20
2015,11,2015 Q4,Massey,88
2015,11,2015 Q4,Masterton,68
2015,11,2015 Q4,Matamata,44
2015,11,2015 Q4,Mataura,8
2015,11,2015 Q4,Maungaturoto,14
2015,11,2015 Q4,Methven,11
2015,11,2015 Q4,Middlemarch,2
2015,11,2015 Q4,Milton,17
2015,11,2015 Q4,Mokau,1
2015,11,2015 Q4,Morrinsville,22
2015,11,2015 Q4,Mosgiel,19
2015,11,2015 Q4,Motueka,49
2015,11,2015 Q4,Mount Maunganui,74
2015,11,2015 Q4,Mount Wellington,105
2015,11,2015 Q4,Murchison,5
2015,11,2015 Q4,Murupara,18
2015,11,2015 Q4,Naenae,64
2015,11,2015 Q4,Napier,144
2015,11,2015 Q4,National Park,3
2015,11,2015 Q4,Nelson Central,97
2015,11,2015 Q4,New Brighton,107
2015,11,2015 Q4,New Lynn,103
2015,11,2015 Q4,New Plymouth Central,24
2015,11,2015 Q4,Newmarket,93
2015,11,2015 Q4,Ngaruawahia,27
2015,11,2015 Q4,Ngatea,8
2015,11,2015 Q4,Norsewood,3
2015,11,2015 Q4,North Shore Policing Centre,113
2015,11,2015 Q4,Nuhaka,4
2015,11,2015 Q4,Oamaru,38
2015,11,2015 Q4,Ohai,5
2015,11,2015 Q4,Ohakune,5
2015,11,2015 Q4,Okato,10
2015,11,2015 Q4,Omakau,1
2015,11,2015 Q4,Omarama,2
2015,11,2015 Q4,Onehunga,96
2015,11,2015 Q4,Onerahi CPC,18
2015,11,2015 Q4,Opotiki,43
2015,11,2015 Q4,Opunake,5
2015,11,2015 Q4,Orewa,52
2015,11,2015 Q4,Ormiston,129
2015,11,2015 Q4,Otahuhu,190
2015,11,2015 Q4,Otaki,26
2015,11,2015 Q4,Otautau,1
2015,11,2015 Q4,Otorohanga,21
2015,11,2015 Q4,Owaka,2
2015,11,2015 Q4,Oxford,12
2015,11,2015 Q4,Paeroa,18
2015,11,2015 Q4,Pahiatua,19
2015,11,2015 Q4,Paihia,33
2015,11,2015 Q4,Palmerston,1
2015,11,2015 Q4,Palmerston North,145
2015,11,2015 Q4,Papakura,165
2015,11,2015 Q4,Papamoa,42
2015,11,2015 Q4,Papanui,167
2015,11,2015 Q4,Patea,5
2015,11,2015 Q4,Picton,21
2015,11,2015 Q4,Pleasant Point,8
2015,11,2015 Q4,Ponsonby,80
2015,11,2015 Q4,Porangahau,2
2015,11,2015 Q4,Porirua Central,67
2015,11,2015 Q4,Port Chalmers,8
2015,11,2015 Q4,Portobello,2
2015,11,2015 Q4,Pukekohe,100
2015,11,2015 Q4,Putaruru,28
2015,11,2015 Q4,Queenstown,63
2015,11,2015 Q4,Raetihi,6
2015,11,2015 Q4,Raglan,17
2015,11,2015 Q4,Rakaia,7
2015,11,2015 Q4,Ranfurly,2
2015,11,2015 Q4,Rangiora,45
2015,11,2015 Q4,Rawene,4
2015,11,2015 Q4,Reefton,5
2015,11,2015 Q4,Richmond,62
2015,11,2015 Q4,Riversdale,2
2015,11,2015 Q4,Riverton,5
2015,11,2015 Q4,Rolleston,24
2015,11,2015 Q4,Ross,2
2015,11,2015 Q4,Rotorua,218
2015,11,2015 Q4,Roxburgh,2
2015,11,2015 Q4,Ruakaka,11
2015,11,2015 Q4,Ruatoria,5
2015,11,2015 Q4,Ruawai,8
2015,11,2015 Q4,Russell,8
2015,11,2015 Q4,Shannon,8
2015,11,2015 Q4,St Andrews,3
2015,11,2015 Q4,Stratford,24
2015,11,2015 Q4,Taihape,11
2015,11,2015 Q4,Tairua,4
2015,11,2015 Q4,Takaka,16
2015,11,2015 Q4,Takapuna,62
2015,11,2015 Q4,Taneatua,5
2015,11,2015 Q4,Tapanui,5
2015,11,2015 Q4,Taradale,40
2015,11,2015 Q4,Taumarunui,29
2015,11,2015 Q4,Taupo,83
2015,11,2015 Q4,Tauranga,100
2015,11,2015 Q4,Tauranga South,98
2015,11,2015 Q4,Te Anau,9
2015,11,2015 Q4,Te Araroa,5
2015,11,2015 Q4,Te Aroha,23
2015,11,2015 Q4,Te Awamutu,40
2015,11,2015 Q4,Te Kaha,4
2015,11,2015 Q4,Te Karaka,8
2015,11,2015 Q4,Te Kauwhata,28
2015,11,2015 Q4,Te Kuiti,19
2015,11,2015 Q4,Te Puke,49
2015,11,2015 Q4,Temuka,19
2015,11,2015 Q4,Thames,21
2015,11,2015 Q4,Timaru,45
2015,11,2015 Q4,Tokomaru Bay,5
2015,11,2015 Q4,Tokoroa,65
2015,11,2015 Q4,Tolaga Bay,5
2015,11,2015 Q4,Tuai,2
2015,11,2015 Q4,Tuakau,63
2015,11,2015 Q4,Tuatapere,5
2015,11,2015 Q4,Turangi,48
2015,11,2015 Q4,Twizel,1
2015,11,2015 Q4,Upper Hutt,79
2015,11,2015 Q4,Waiheke Island,21
2015,11,2015 Q4,Waihi,35
2015,11,2015 Q4,Waikouaiti,7
2015,11,2015 Q4,Waimate,20
2015,11,2015 Q4,Wainuiomata,38
2015,11,2015 Q4,Waiouru,1
2015,11,2015 Q4,Waipawa,10
2015,11,2015 Q4,Waipu,5
2015,11,2015 Q4,Waipukurau,25
2015,11,2015 Q4,Wairoa,25
2015,11,2015 Q4,Waitangirua,109
2015,11,2015 Q4,Waitara,32
2015,11,2015 Q4,Wakefield,7
2015,11,2015 Q4,Wanaka,13
2015,11,2015 Q4,Warkworth,26
2015,11,2015 Q4,Waverley,2
2015,11,2015 Q4,Wellington Central,167
2015,11,2015 Q4,Wellsford,13
2015,11,2015 Q4,Westown,54
2015,11,2015 Q4,Westport,18
2015,11,2015 Q4,Whakatane,71
2015,11,2015 Q4,Whangamata,6
2015,11,2015 Q4,Whanganui,115
2015,11,2015 Q4,Whangaparaoa,34
2015,11,2015 Q4,Whangarei,125
2015,11,2015 Q4,Whitianga,13
2015,11,2015 Q4,Winton,3
2015,11,2015 Q4,Woodville,7
2015,11,2015 Q4,Wyndham,10
2015,12,2015 Q4,Akaroa,8
2015,12,2015 Q4,Alexandra,19
2015,12,2015 Q4,Amberley,15
2015,12,2015 Q4,Arthurs Pass,3
2015,12,2015 Q4,Ashburton,40
2015,12,2015 Q4,Auckland Airport,19
2015,12,2015 Q4,Auckland Central,210
2015,12,2015 Q4,Auckland Harbour Bridge,3
2015,12,2015 Q4,Avondale,153
2015,12,2015 Q4,Balclutha,21
2015,12,2015 Q4,Balmoral,85
2015,12,2015 Q4,Bay View,11
2015,12,2015 Q4,Beachlands CCB,17
2015,12,2015 Q4,Bell Block,14
2015,12,2015 Q4,Benneydale,1
2015,12,2015 Q4,Blenheim,73
2015,12,2015 Q4,Bluff,7
2015,12,2015 Q4,Browns Bay,41
2015,12,2015 Q4,Bulls,5
2015,12,2015 Q4,Cambridge,34
2015,12,2015 Q4,Carterton,19
2015,12,2015 Q4,Cheviot,7
2015,12,2015 Q4,Christchurch,199
2015,12,2015 Q4,Christchurch Airport,14
2015,12,2015 Q4,Christchurch South,113
2015,12,2015 Q4,Coromandel,7
2015,12,2015 Q4,Cromwell,8
2015,12,2015 Q4,Culverden,6
2015,12,2015 Q4,Dannevirke,34
2015,12,2015 Q4,Darfield,7
2015,12,2015 Q4,Dargaville,33
2015,12,2015 Q4,Dunedin Central,50
2015,12,2015 Q4,Dunedin North,29
2015,12,2015 Q4,Dunedin South,67
2015,12,2015 Q4,Edgecumbe,15
2015,12,2015 Q4,Eketahuna,4
2015,12,2015 Q4,Eltham,17
2015,12,2015 Q4,Fairlie,3
2015,12,2015 Q4,Featherston,13
2015,12,2015 Q4,Feilding,40
2015,12,2015 Q4,Fitzroy CPC,34
2015,12,2015 Q4,Flaxmere,58
2015,12,2015 Q4,Foxton,25
2015,12,2015 Q4,Franz Josef,3
2015,12,2015 Q4,Geraldine,12
2015,12,2015 Q4,Gisborne,123
2015,12,2015 Q4,Glen Innes,98
2015,12,2015 Q4,Glenfield,94
2015,12,2015 Q4,Gore,30
2015,12,2015 Q4,Granity,3
2015,12,2015 Q4,Great Barrier Island,3
2015,12,2015 Q4,Green Island,10
2015,12,2015 Q4,Greymouth,41
2015,12,2015 Q4,Greytown,6
2015,12,2015 Q4,Haast,4
2015,12,2015 Q4,Hamilton Central,249
2015,12,2015 Q4,Hamilton East,106
2015,12,2015 Q4,Hampden,4
2015,12,2015 Q4,Hanmer Springs,5
2015,12,2015 Q4,Hastings,133
2015,12,2015 Q4,Havelock,9
2015,12,2015 Q4,Havelock North,35
2015,12,2015 Q4,Hawera,33
2015,12,2015 Q4,Helensville,16
2015,12,2015 Q4,Henderson,210
2015,12,2015 Q4,Highbury,61
2015,12,2015 Q4,Hikurangi,15
2015,12,2015 Q4,Hokitika,13
2015,12,2015 Q4,Hornby,148
2015,12,2015 Q4,Houhora,7
2015,12,2015 Q4,Howick,75
2015,12,2015 Q4,Hunterville,2
2015,12,2015 Q4,Huntly,54
2015,12,2015 Q4,Inglewood,4
2015,12,2015 Q4,Invercargill Central,106
2015,12,2015 Q4,Johnsonville,51
2015,12,2015 Q4,Kaeo,19
2015,12,2015 Q4,Kaiapoi,41
2015,12,2015 Q4,Kaikohe,51
2015,12,2015 Q4,Kaikorai Valley,47
2015,12,2015 Q4,Kaikoura,15
2015,12,2015 Q4,Kaitaia,55
2015,12,2015 Q4,Kamo CPC,33
2015,12,2015 Q4,Kapiti,70
2015,12,2015 Q4,Katikati,17
2015,12,2015 Q4,Kawakawa,26
2015,12,2015 Q4,Kawerau,35
2015,12,2015 Q4,Kawhia,6
2015,12,2015 Q4,Kerikeri,31
2015,12,2015 Q4,Kilbirnie,48
2015,12,2015 Q4,Kohukohu,5
2015,12,2015 Q4,Kumeu/Huapai,27
2015,12,2015 Q4,Kurow,9
2015,12,2015 Q4,Lake Tekapo,3
2015,12,2015 Q4,Lawrence,4
2015,12,2015 Q4,Leeston,12
2015,12,2015 Q4,Levin,74
2015,12,2015 Q4,Lincoln,23
2015,12,2015 Q4,Linton,8
2015,12,2015 Q4,Lower Hutt,124
2015,12,2015 Q4,Lumsden,3
2015,12,2015 Q4,Lyttelton,18
2015,12,2015 Q4,Manaia,2
2015,12,2015 Q4,Mangakino,5
2015,12,2015 Q4,Mangawhai,12
2015,12,2015 Q4,Mangere,134
2015,12,2015 Q4,Mangonui,17
2015,12,2015 Q4,Manurewa,220
2015,12,2015 Q4,Manutuke,5
2015,12,2015 Q4,Martinborough,5
2015,12,2015 Q4,Marton,17
2015,12,2015 Q4,Massey,78
2015,12,2015 Q4,Masterton,64
2015,12,2015 Q4,Matamata,43
2015,12,2015 Q4,Mataura,9
2015,12,2015 Q4,Matawai,2
2015,12,2015 Q4,Maungaturoto,9
2015,12,2015 Q4,Methven,7
2015,12,2015 Q4,Middlemarch,3
2015,12,2015 Q4,Milton,7
2015,12,2015 Q4,Mokau,3
2015,12,2015 Q4,Morrinsville,31
2015,12,2015 Q4,Mosgiel,18
2015,12,2015 Q4,Motueka,43
2015,12,2015 Q4,Mount Maunganui,80
2015,12,2015 Q4,Mount Wellington,103
2015,12,2015 Q4,Murchison,7
2015,12,2015 Q4,Murupara,21
2015,12,2015 Q4,Naenae,95
2015,12,2015 Q4,Napier,129
2015,12,2015 Q4,National Park,2
2015,12,2015 Q4,Nelson Central,101
2015,12,2015 Q4,New Brighton,121
2015,12,2015 Q4,New Lynn,94
2015,12,2015 Q4,New Plymouth Central,17
2015,12,2015 Q4,Newmarket,93
2015,12,2015 Q4,Ngaruawahia,48
2015,12,2015 Q4,Ngatea,8
2015,12,2015 Q4,Norsewood,2
2015,12,2015 Q4,North Shore Policing Centre,85
2015,12,2015 Q4,Nuhaka,3
2015,12,2015 Q4,Oamaru,33
2015,12,2015 Q4,Ohai,2
2015,12,2015 Q4,Ohakune,10
2015,12,2015 Q4,Okato,3
2015,12,2015 Q4,Omakau,2
2015,12,2015 Q4,Omarama,5
2015,12,2015 Q4,Onehunga,87
2015,12,2015 Q4,Onerahi CPC,18
2015,12,2015 Q4,Opotiki,46
2015,12,2015 Q4,Opunake,11
2015,12,2015 Q4,Orewa,44
2015,12,2015 Q4,Ormiston,151
2015,12,2015 Q4,Otahuhu,181
2015,12,2015 Q4,Otaki,30
2015,12,2015 Q4,Otautau,5
2015,12,2015 Q4,Otorohanga,20
2015,12,2015 Q4,Owaka,1
2015,12,2015 Q4,Oxford,11
2015,12,2015 Q4,Paeroa,17
2015,12,2015 Q4,Pahiatua,11
2015,12,2015 Q4,Paihia,29
2015,12,2015 Q4,Palmerston,5
2015,12,2015 Q4,Palmerston North,154
2015,12,2015 Q4,Papakura,153
2015,12,2015 Q4,Papamoa,42
2015,12,2015 Q4,Papanui,145
2015,12,2015 Q4,Patea,3
2015,12,2015 Q4,Picton,24
2015,12,2015 Q4,Piopio,2
2015,12,2015 Q4,Pleasant Point,6
2015,12,2015 Q4,Pongaroa,3
2015,12,2015 Q4,Ponsonby,93
2015,12,2015 Q4,Porangahau,3
2015,12,2015 Q4,Porirua Central,60
2015,12,2015 Q4,Port Chalmers,13
2015,12,2015 Q4,Portobello,5
2015,12,2015 Q4,Pukekohe,84
2015,12,2015 Q4,Putaruru,28
2015,12,2015 Q4,Queenstown,62
2015,12,2015 Q4,Raetihi,6
2015,12,2015 Q4,Raglan,22
2015,12,2015 Q4,Rakaia,3
2015,12,2015 Q4,Ranfurly,3
2015,12,2015 Q4,Rangiora,52
2015,12,2015 Q4,Rawene,5
2015,12,2015 Q4,Reefton,7
2015,12,2015 Q4,Richmond,67
2015,12,2015 Q4,Riversdale,3
2015,12,2015 Q4,Riverton,11
2015,12,2015 Q4,Rolleston,41
2015,12,2015 Q4,Ross,2
2015,12,2015 Q4,Rotorua,218
2015,12,2015 Q4,Roxburgh,1
2015,12,2015 Q4,Ruakaka,14
2015,12,2015 Q4,Ruatoria,10
2015,12,2015 Q4,Ruawai,9
2015,12,2015 Q4,Russell,7
2015,12,2015 Q4,Shannon,7
2015,12,2015 Q4,St Andrews,6
2015,12,2015 Q4,Stratford,23
2015,12,2015 Q4,Taihape,11
2015,12,2015 Q4,Tairua,7
2015,12,2015 Q4,Takaka,15
2015,12,2015 Q4,Takapuna,55
2015,12,2015 Q4,Taneatua,16
2015,12,2015 Q4,Tapanui,4
2015,12,2015 Q4,Taradale,33
2015,12,2015 Q4,Taumarunui,21
2015,12,2015 Q4,Taupo,112
2015,12,2015 Q4,Tauranga,111
2015,12,2015 Q4,Tauranga South,88
2015,12,2015 Q4,Te Anau,12
2015,12,2015 Q4,Te Araroa,4
2015,12,2015 Q4,Te Aroha,24
2015,12,2015 Q4,Te Awamutu,40
2015,12,2015 Q4,Te Kaha,5
2015,12,2015 Q4,Te Karaka,3
2015,12,2015 Q4,Te Kauwhata,17
2015,12,2015 Q4,Te Kuiti,14
2015,12,2015 Q4,Te Puke,61
2015,12,2015 Q4,Temuka,15
2015,12,2015 Q4,Thames,28
2015,12,2015 Q4,Timaru,57
2015,12,2015 Q4,Tokomaru Bay,5
2015,12,2015 Q4,Tokoroa,72
2015,12,2015 Q4,Tolaga Bay,6
2015,12,2015 Q4,Tuai,1
2015,12,2015 Q4,Tuakau,60
2015,12,2015 Q4,Tuatapere,8
2015,12,2015 Q4,Turangi,36
2015,12,2015 Q4,Twizel,4
2015,12,2015 Q4,Upper Hutt,81
2015,12,2015 Q4,Waiheke Island,19
2015,12,2015 Q4,Waihi,33
2015,12,2015 Q4,Waikari,3
2015,12,2015 Q4,Waikouaiti,7
2015,12,2015 Q4,Waimate,20
2015,12,2015 Q4,Wainuiomata,53
2015,12,2015 Q4,Waiouru,4
2015,12,2015 Q4,Waipawa,9
2015,12,2015 Q4,Waipu,9
2015,12,2015 Q4,Waipukurau,21
2015,12,2015 Q4,Wairoa,21
2015,12,2015 Q4,Waitangirua,118
2015,12,2015 Q4,Waitara,27
2015,12,2015 Q4,Wakefield,16
2015,12,2015 Q4,Wanaka,16
2015,12,2015 Q4,Warkworth,44
2015,12,2015 Q4,Waverley,4
2015,12,2015 Q4,Wellington Central,129
2015,12,2015 Q4,Wellsford,12
2015,12,2015 Q4,Westown,62
2015,12,2015 Q4,Westport,13
2015,12,2015 Q4,Whakatane,69
2015,12,2015 Q4,Whangamata,17
2015,12,2015 Q4,Whanganui,114
2015,12,2015 Q4,Whangaparaoa,35
2015,12,2015 Q4,Whangarei,117
2015,12,2015 Q4,Whitianga,24
2015,12,2015 Q4,Winton,3
2015,12,2015 Q4,Woodville,10
2015,12,2015 Q4,Wyndham,13
2016,1,2016 Q1,Akaroa,13
2016,1,2016 Q1,Alexandra,21
2016,1,2016 Q1,Amberley,8
2016,1,2016 Q1,Arthurs Pass,1
2016,1,2016 Q1,Ashburton,43
2016,1,2016 Q1,Auckland Airport,21
2016,1,2016 Q1,Auckland Central,193
2016,1,2016 Q1,Auckland Harbour Bridge,2
2016,1,2016 Q1,Avondale,143
2016,1,2016 Q1,Balclutha,14
2016,1,2016 Q1,Balmoral,97
2016,1,2016 Q1,Bay View,17
2016,1,2016 Q1,Beachlands CCB,11
2016,1,2016 Q1,Bell Block,17
2016,1,2016 Q1,Benneydale,1
2016,1,2016 Q1,Blenheim,72
2016,1,2016 Q1,Bluff,9
2016,1,2016 Q1,Browns Bay,60
2016,1,2016 Q1,Bulls,16
2016,1,2016 Q1,Cambridge,35
2016,1,2016 Q1,Carterton,20
2016,1,2016 Q1,Cheviot,2
2016,1,2016 Q1,Christchurch,185
2016,1,2016 Q1,Christchurch Airport,8
2016,1,2016 Q1,Christchurch South,123
2016,1,2016 Q1,Clinton,4
2016,1,2016 Q1,Coromandel,16
2016,1,2016 Q1,Cromwell,8
2016,1,2016 Q1,Culverden,7
2016,1,2016 Q1,Dannevirke,26
2016,1,2016 Q1,Darfield,4
2016,1,2016 Q1,Dargaville,33
2016,1,2016 Q1,Dunedin Central,59
2016,1,2016 Q1,Dunedin North,28
2016,1,2016 Q1,Dunedin South,67
2016,1,2016 Q1,Edgecumbe,21
2016,1,2016 Q1,Eketahuna,4
2016,1,2016 Q1,Eltham,7
2016,1,2016 Q1,Fairlie,2
2016,1,2016 Q1,Featherston,16
2016,1,2016 Q1,Feilding,48
2016,1,2016 Q1,Fitzroy CPC,26
2016,1,2016 Q1,Flaxmere,59
2016,1,2016 Q1,Foxton,17
2016,1,2016 Q1,Franz Josef,3
2016,1,2016 Q1,Geraldine,7
2016,1,2016 Q1,Gisborne,130
2016,1,2016 Q1,Glen Innes,83
2016,1,2016 Q1,Glenfield,92
2016,1,2016 Q1,Gore,19
2016,1,2016 Q1,Granity,1
2016,1,2016 Q1,Great Barrier Island,3
2016,1,2016 Q1,Green Island,21
2016,1,2016 Q1,Greymouth,38
2016,1,2016 Q1,Greytown,9
2016,1,2016 Q1,Haast,1
2016,1,2016 Q1,Half-Moon Bay,1
2016,1,2016 Q1,Hamilton Central,249
2016,1,2016 Q1,Hamilton East,102
2016,1,2016 Q1,Hampden,6
2016,1,2016 Q1,Hanmer Springs,5
2016,1,2016 Q1,Hastings,136
2016,1,2016 Q1,Havelock,14
2016,1,2016 Q1,Havelock North,29
2016,1,2016 Q1,Hawera,37
2016,1,2016 Q1,Helensville,30
2016,1,2016 Q1,Henderson,205
2016,1,2016 Q1,Highbury,41
2016,1,2016 Q1,Hikurangi,28
2016,1,2016 Q1,Hokitika,19
2016,1,2016 Q1,Hornby,136
2016,1,2016 Q1,Houhora,7
2016,1,2016 Q1,Howick,100
2016,1,2016 Q1,Hunterville,5
2016,1,2016 Q1,Huntly,44
2016,1,2016 Q1,Inglewood,16
